,days_since,year,num_claims,sqrt_claims,topics,ncites,sqrt_ncites,xi
6800,2366,2008,9,3.0,"coat, polym",2.0,1.4142135623730951,4.761729048670272
6807,2373,2008,22,4.69041575982343,"coat, polym",0.0,0.0,0.08048159497221156
6808,2373,2008,32,5.656854249492381,"coat, polym",1.0,1.0,0.6216715315532304
6809,2380,2008,14,3.7416573867739413,"coat, polym",0.0,0.0,0.06310177753573476
6810,2380,2008,10,3.1622776601683795,"coat, polym",0.0,0.0,0.9837929298709649
6812,2380,2008,25,5.0,"coat, polym",6.0,2.449489742783178,4.0834194433172195
6813,2380,2008,38,6.164414002968976,"coat, polym",2.0,1.4142135623730951,0.9837929298709649
6814,2387,2008,10,3.1622776601683795,"coat, polym",0.0,0.0,4.890740617347329
6815,2387,2008,26,5.0990195135927845,"coat, polym",1.0,1.0,-1.0772943871752896
6817,2387,2008,4,2.0,"coat, polym",0.0,0.0,-1.0772943871752896
6819,2394,2008,20,4.47213595499958,"coat, polym",9.0,3.0,2.9117329490160135
6825,2401,2008,20,4.47213595499958,"coat, polym",11.0,3.3166247903554,-0.7594637860696245
6826,2401,2008,4,2.0,"coat, polym",2.0,1.4142135623730951,3.696459353751806
6827,2401,2008,33,5.744562646538029,"coat, polym",1.0,1.0,-2.1097071154942793
6831,2408,2008,42,6.48074069840786,"coat, polym",1.0,1.0,0.674941685391176
6832,2415,2008,58,7.615773105863909,"coat, polym",4.0,2.0,2.1226525716604434
6835,2415,2008,17,4.123105625617661,"coat, polym",0.0,0.0,2.869506630922255
6837,2422,2008,9,3.0,"coat, polym",1.0,1.0,3.159545640594059
6838,2422,2008,37,6.082762530298219,"coat, polym",1.0,1.0,2.961486090103487
6839,2422,2008,22,4.69041575982343,"coat, polym",0.0,0.0,1.8552582579506645
6840,2422,2008,17,4.123105625617661,"coat, polym",0.0,0.0,1.1896058663871762
6841,2422,2008,17,4.123105625617661,"coat, polym",0.0,0.0,-3.307841370735335
6845,2429,2008,4,2.0,"coat, polym",0.0,0.0,-1.0336727496678073
6847,2429,2008,35,5.916079783099616,"coat, polym",1.0,1.0,2.247088113525721
6853,2443,2008,9,3.0,"coat, polym",3.0,1.7320508075688772,4.331484653727791
6854,2443,2008,21,4.58257569495584,"coat, polym",7.0,2.6457513110645907,2.7265072552008762
6860,2450,2008,15,3.872983346207417,"coat, polym",0.0,0.0,2.4718815449885687
6861,2450,2008,17,4.123105625617661,"coat, polym",3.0,1.7320508075688772,2.551011932501185
6864,2457,2008,26,5.0990195135927845,"coat, polym",0.0,0.0,3.18922241289617
6865,2457,2008,21,4.58257569495584,"coat, polym",1.0,1.0,3.0939273144372543
6868,2464,2008,12,3.4641016151377544,"coat, polym",0.0,0.0,4.015010368946712
6871,2478,2008,15,3.872983346207417,"coat, polym",1.0,1.0,2.8134586282099185
6876,2499,2008,15,3.872983346207417,"coat, polym",0.0,0.0,-3.0155452959542473
6877,2499,2008,5,2.23606797749979,"coat, polym",1.0,1.0,2.9815432625497373
6879,2499,2008,7,2.6457513110645907,"coat, polym",0.0,0.0,0.6325381415114164
6882,2506,2008,15,3.872983346207417,"coat, polym",0.0,0.0,2.766205117655752
6883,2506,2008,1,1.0,"coat, polym",0.0,0.0,2.250677443669376
6887,2520,2008,6,2.449489742783178,"coat, polym",1.0,1.0,-2.1110910627837343
6888,2520,2008,32,5.656854249492381,"coat, polym",0.0,0.0,2.875550662205068
6890,2527,2008,10,3.1622776601683795,"coat, polym",0.0,0.0,4.011407847032003
6891,2527,2008,40,6.324555320336759,"coat, polym",0.0,0.0,5.596622516536685
6893,2527,2008,12,3.4641016151377544,"coat, polym",0.0,0.0,3.1139552589406487
6902,2555,2008,20,4.47213595499958,"coat, polym",1.0,1.0,3.1019078103853643
6904,2555,2008,48,6.928203230275509,"coat, polym",4.0,2.0,1.4698109487800202
6912,2569,2008,6,2.449489742783178,"coat, polym",0.0,0.0,3.2375728505708414
6919,2583,2008,19,4.358898943540674,"coat, polym",1.0,1.0,3.9143557926169854
6922,2590,2008,41,6.4031242374328485,"coat, polym",3.0,1.7320508075688772,2.049280772513553
6926,2597,2008,30,5.477225575051661,"coat, polym",0.0,0.0,-1.123369273366446
6934,2632,2008,19,4.358898943540674,"coat, polym",2.0,1.4142135623730951,3.0171524820613222
6936,2632,2008,18,4.242640687119285,"coat, polym",0.0,0.0,1.0681998920600435
6937,2639,2008,11,3.3166247903554,"coat, polym",0.0,0.0,0.46826256782091574
6939,2639,2008,18,4.242640687119285,"coat, polym",0.0,0.0,-3.9532488981608247
6943,2646,2008,2,1.4142135623730951,"coat, polym",0.0,0.0,-1.1593181940343382
6947,2646,2008,18,4.242640687119285,"coat, polym",1.0,1.0,4.904687425171525
6949,2653,2008,14,3.7416573867739413,"coat, polym",1.0,1.0,1.7324906488217524
6951,2660,2008,14,3.7416573867739413,"coat, polym",0.0,0.0,0.5835942123338008
6952,2660,2008,87,9.327379053088816,"coat, polym",3.0,1.7320508075688772,2.065698369803638
6957,2667,2008,4,2.0,"coat, polym",1.0,1.0,0.38533126732885514
6960,2674,2008,2,1.4142135623730951,"coat, polym",0.0,0.0,1.0330017718430882
6961,2688,2008,14,3.7416573867739413,"coat, polym",4.0,2.0,4.64267112012936
6962,2688,2008,15,3.872983346207417,"coat, polym",0.0,0.0,-1.7538386746659014
6963,2688,2008,21,4.58257569495584,"coat, polym",1.0,1.0,1.7429660744816573
6967,2709,2009,10,3.1622776601683795,"coat, polym",0.0,0.0,1.7456755055627182
6974,2723,2009,2,1.4142135623730951,"coat, polym",1.0,1.0,1.6911685774056429
6978,2737,2009,23,4.795831523312719,"coat, polym",1.0,1.0,1.6370729988162718
6979,2744,2009,10,3.1622776601683795,"coat, polym",0.0,0.0,3.8435076744938845
6983,2751,2009,27,5.196152422706632,"coat, polym",1.0,1.0,1.5732570155772836
6984,2751,2009,10,3.1622776601683795,"coat, polym",0.0,0.0,-3.883520119587193
6985,2751,2009,22,4.69041575982343,"coat, polym",1.0,1.0,1.5646420786772202
6987,2758,2009,7,2.6457513110645907,"coat, polym",0.0,0.0,0.692689371714236
6989,2758,2009,16,4.0,"coat, polym",2.0,1.4142135623730951,2.5363086928970504
6998,2779,2009,18,4.242640687119285,"coat, polym",2.0,1.4142135623730951,0.10273649812090468
7004,2786,2009,18,4.242640687119285,"coat, polym",0.0,0.0,2.2147290281348964
7005,2793,2009,20,4.47213595499958,"coat, polym",1.0,1.0,0.7190179101340198
7007,2807,2009,17,4.123105625617661,"coat, polym",1.0,1.0,4.128882264474008
7009,2807,2009,39,6.244997998398398,"coat, polym",0.0,0.0,0.17153509319629312
7010,2807,2009,18,4.242640687119285,"coat, polym",0.0,0.0,2.912434812466807
7013,2821,2009,11,3.3166247903554,"coat, polym",1.0,1.0,0.3417669930078318
7016,2828,2009,14,3.7416573867739413,"coat, polym",0.0,0.0,2.1623463810222403
7017,2828,2009,4,2.0,"coat, polym",0.0,0.0,-2.1618304953239287
7018,2835,2009,14,3.7416573867739413,"coat, polym",0.0,0.0,1.329586365780754
7024,2849,2009,1,1.0,"coat, polym",0.0,0.0,-3.8099139731828933
7027,2863,2009,10,3.1622776601683795,"coat, polym",0.0,0.0,-1.1702622176738204
7028,2863,2009,20,4.47213595499958,"coat, polym",2.0,1.4142135623730951,2.351650694865288
7031,2863,2009,20,4.47213595499958,"coat, polym",1.0,1.0,2.477693569895233
7033,2863,2009,15,3.872983346207417,"coat, polym",0.0,0.0,3.312750996158924
7035,2870,2009,5,2.23606797749979,"coat, polym",0.0,0.0,1.5238188665382544
7036,2870,2009,47,6.855654600401044,"coat, polym",1.0,1.0,3.2410789774699253
7039,2877,2009,21,4.58257569495584,"coat, polym",0.0,0.0,4.6287298804874935
7040,2877,2009,8,2.8284271247461903,"coat, polym",0.0,0.0,2.957449627358371
7042,2884,2009,19,4.358898943540674,"coat, polym",0.0,0.0,2.0254334199798096
7044,2884,2009,18,4.242640687119285,"coat, polym",1.0,1.0,-2.233568012380247
7049,2891,2009,3,1.7320508075688772,"coat, polym",3.0,1.7320508075688772,0.6893139401334623
7050,2891,2009,13,3.605551275463989,"coat, polym",0.0,0.0,2.055377420478834
7052,2891,2009,13,3.605551275463989,"coat, polym",0.0,0.0,1.042085428492286
7054,2898,2009,4,2.0,"coat, polym",0.0,0.0,2.3421255660327143
7056,2898,2009,20,4.47213595499958,"coat, polym",0.0,0.0,2.226896587787781
7058,2919,2009,17,4.123105625617661,"coat, polym",0.0,0.0,-0.5028560977178544
7062,2926,2009,25,5.0,"coat, polym",0.0,0.0,0.44636736063812976
7063,2926,2009,12,3.4641016151377544,"coat, polym",1.0,1.0,3.600776582279707
7065,2926,2009,15,3.872983346207417,"coat, polym",0.0,0.0,5.704566773946683
7068,2940,2009,25,5.0,"coat, polym",0.0,0.0,0.5483631164411914
7070,2940,2009,30,5.477225575051661,"coat, polym",1.0,1.0,2.4005804192524165
7071,2940,2009,25,5.0,"coat, polym",0.0,0.0,0.5483631164411914
7072,2940,2009,33,5.744562646538029,"coat, polym",0.0,0.0,3.0675225515852054
7074,2947,2009,27,5.196152422706632,"coat, polym",0.0,0.0,0.1870462054890022
7076,2954,2009,17,4.123105625617661,"coat, polym",0.0,0.0,3.3590594179973605
7077,2954,2009,11,3.3166247903554,"coat, polym",2.0,1.4142135623730951,-1.7031309779050565
7079,2961,2009,8,2.8284271247461903,"coat, polym",0.0,0.0,2.1878978344874196
7082,2961,2009,127,11.269427669584644,"coat, polym",2.0,1.4142135623730951,4.760800614127835
7083,2961,2009,12,3.4641016151377544,"coat, polym",0.0,0.0,0.9246925892575631
7086,2961,2009,41,6.4031242374328485,"coat, polym",0.0,0.0,1.8671828564359785
7092,2982,2009,7,2.6457513110645907,"coat, polym",0.0,0.0,2.1481165665875444
7094,2982,2009,14,3.7416573867739413,"coat, polym",0.0,0.0,-1.5223641797543193
7099,2989,2009,22,4.69041575982343,"coat, polym",0.0,0.0,0.5332533952379149
7105,2996,2009,23,4.795831523312719,"coat, polym",1.0,1.0,3.0878749714489597
7106,3003,2009,10,3.1622776601683795,"coat, polym",2.0,1.4142135623730951,-3.4665937430592293
7107,3003,2009,13,3.605551275463989,"coat, polym",3.0,1.7320508075688772,0.25257746071638576
7109,3003,2009,15,3.872983346207417,"coat, polym",2.0,1.4142135623730951,-3.422308776446832
7116,3017,2009,11,3.3166247903554,"coat, polym",0.0,0.0,4.427947485346691
7117,3024,2009,17,4.123105625617661,"coat, polym",0.0,0.0,2.1302131116673766
7118,3024,2009,10,3.1622776601683795,"coat, polym",0.0,0.0,-2.4968672920427233
7121,3031,2009,20,4.47213595499958,"coat, polym",3.0,1.7320508075688772,4.535198720207153
7122,3031,2009,10,3.1622776601683795,"coat, polym",0.0,0.0,2.6949451419371067
7130,3045,2009,9,3.0,"coat, polym",3.0,1.7320508075688772,-3.2376259523509807
7132,3052,2009,14,3.7416573867739413,"coat, polym",0.0,0.0,-1.9228192701414388
7133,3052,2009,21,4.58257569495584,"coat, polym",0.0,0.0,-1.9891803321945831
7135,3052,2009,18,4.242640687119285,"coat, polym",0.0,0.0,2.3814441040653747
7136,3052,2009,1,1.0,"coat, polym",0.0,0.0,-1.0830021471930582
7137,3052,2009,52,7.211102550927978,"coat, polym",0.0,0.0,0.44871464996550525
7139,3059,2009,1,1.0,"coat, polym",1.0,1.0,-0.9059657680806538
7141,3059,2009,4,2.0,"coat, polym",0.0,0.0,-0.944186894710667
7145,3073,2010,18,4.242640687119285,"coat, polym",1.0,1.0,1.085632271125002
7147,3073,2010,8,2.8284271247461903,"coat, polym",1.0,1.0,-2.592138375013928
7152,3080,2010,24,4.898979485566356,"coat, polym",1.0,1.0,1.7454283086866278
7158,3087,2010,28,5.291502622129181,"coat, polym",1.0,1.0,2.6246592074109922
7162,3101,2010,12,3.4641016151377544,"coat, polym",2.0,1.4142135623730951,-0.04534766666549278
7163,3108,2010,10,3.1622776601683795,"coat, polym",0.0,0.0,-0.2650864685884112
7167,3108,2010,42,6.48074069840786,"coat, polym",0.0,0.0,1.6315497649541286
7174,3122,2010,10,3.1622776601683795,"coat, polym",0.0,0.0,1.006757366355222
7175,3122,2010,21,4.58257569495584,"coat, polym",0.0,0.0,-1.3873804705138693
7182,3136,2010,8,2.8284271247461903,"coat, polym",0.0,0.0,1.6989184009043048
7185,3143,2010,12,3.4641016151377544,"coat, polym",1.0,1.0,1.673911820049326
7196,3157,2010,20,4.47213595499958,"coat, polym",2.0,1.4142135623730951,3.6468188434308124
7198,3157,2010,19,4.358898943540674,"coat, polym",0.0,0.0,1.0306418632783905
7200,3164,2010,20,4.47213595499958,"coat, polym",0.0,0.0,2.9233526254782283
7206,3164,2010,12,3.4641016151377544,"coat, polym",0.0,0.0,1.0470691338594016
7210,3171,2010,18,4.242640687119285,"coat, polym",0.0,0.0,2.3980769745957082
7214,3178,2010,7,2.6457513110645907,"coat, polym",1.0,1.0,2.724390563886858
7215,3178,2010,11,3.3166247903554,"coat, polym",0.0,0.0,-2.4148628809114987
7217,3178,2010,15,3.872983346207417,"coat, polym",1.0,1.0,1.0176224519046344
7220,3185,2010,14,3.7416573867739413,"coat, polym",2.0,1.4142135623730951,-3.6825636015379164
7222,3185,2010,9,3.0,"coat, polym",0.0,0.0,-3.6825636015379164
7226,3192,2010,19,4.358898943540674,"coat, polym",0.0,0.0,-1.0273603797710174
7232,3199,2010,3,1.7320508075688772,"coat, polym",0.0,0.0,-1.6422384666342578
7236,3199,2010,26,5.0990195135927845,"coat, polym",2.0,1.4142135623730951,1.0418306734810798
7242,3220,2010,18,4.242640687119285,"coat, polym",0.0,0.0,2.4342550893779893
7245,3227,2010,1,1.0,"coat, polym",0.0,0.0,4.139092251753124
7246,3227,2010,10,3.1622776601683795,"coat, polym",0.0,0.0,-0.27284409523890124
7251,3234,2010,28,5.291502622129181,"coat, polym",2.0,1.4142135623730951,-0.3630806237448014
7253,3234,2010,3,1.7320508075688772,"coat, polym",0.0,0.0,-2.582275071125339
7266,3255,2010,10,3.1622776601683795,"coat, polym",0.0,0.0,1.7417126697996055
7268,3262,2010,23,4.795831523312719,"coat, polym",0.0,0.0,2.9075102460872615
7270,3262,2010,8,2.8284271247461903,"coat, polym",0.0,0.0,1.2639753697329115
7272,3262,2010,5,2.23606797749979,"coat, polym",1.0,1.0,-3.9371245582870458
7275,3269,2010,89,9.433981132056603,"coat, polym",0.0,0.0,3.8077119131625214
7277,3269,2010,12,3.4641016151377544,"coat, polym",0.0,0.0,0.9283584691941035
7286,3283,2010,5,2.23606797749979,"coat, polym",0.0,0.0,-0.6891800263724299
7289,3283,2010,61,7.810249675906654,"coat, polym",0.0,0.0,1.6185914095566598
7290,3283,2010,5,2.23606797749979,"coat, polym",0.0,0.0,1.9577953184506909
7291,3283,2010,24,4.898979485566356,"coat, polym",0.0,0.0,2.1493469808624366
7292,3283,2010,71,8.426149773176359,"coat, polym",0.0,0.0,3.9577227085856803
7303,3297,2010,20,4.47213595499958,"coat, polym",0.0,0.0,2.72408071645062
7309,3304,2010,10,3.1622776601683795,"coat, polym",0.0,0.0,-1.0052873468397612
7321,3318,2010,22,4.69041575982343,"coat, polym",0.0,0.0,3.7423549713187874
7325,3318,2010,23,4.795831523312719,"coat, polym",0.0,0.0,2.8354768228270473
7328,3325,2010,8,2.8284271247461903,"coat, polym",0.0,0.0,-1.03539291874447
7329,3325,2010,23,4.795831523312719,"coat, polym",0.0,0.0,-0.183966519003354
7330,3325,2010,3,1.7320508075688772,"coat, polym",1.0,1.0,-1.03539291874447
7333,3325,2010,18,4.242640687119285,"coat, polym",0.0,0.0,-3.4743440543771915
7337,3332,2010,20,4.47213595499958,"coat, polym",0.0,0.0,3.3242777749093113
7342,3332,2010,36,6.0,"coat, polym",0.0,0.0,2.6046669215221567
7343,3332,2010,6,2.449489742783178,"coat, polym",0.0,0.0,2.0289154599605332
7349,3346,2010,18,4.242640687119285,"coat, polym",0.0,0.0,2.2583957731632776
7352,3353,2010,20,4.47213595499958,"coat, polym",0.0,0.0,0.11781598985921003
7353,3353,2010,3,1.7320508075688772,"coat, polym",1.0,1.0,2.7649778238522607
7359,3353,2010,18,4.242640687119285,"coat, polym",11.0,3.3166247903554,2.9223867740342917
7367,3367,2010,31,5.5677643628300215,"coat, polym",0.0,0.0,0.5526552052875274
7369,3367,2010,30,5.477225575051661,"coat, polym",0.0,0.0,4.30943340205656
7373,3374,2010,34,5.830951894845301,"coat, polym",0.0,0.0,0.1376655814066149
10711,273,2002,23,4.795831523312719,"cylind, piston",11.0,3.3166247903554,2.3375715820607295
10746,476,2002,6,2.449489742783178,"cylind, piston",4.0,2.0,0.45960447976658036
10749,490,2002,11,3.3166247903554,"cylind, piston",3.0,1.7320508075688772,-0.37016362796198576
10755,525,2003,9,3.0,"cylind, piston",2.0,1.4142135623730951,-2.320340343179661
10757,532,2003,10,3.1622776601683795,"cylind, piston",48.0,6.928203230275509,-0.5631876796000974
10769,595,2003,14,3.7416573867739413,"cylind, piston",3.0,1.7320508075688772,2.257324478305067
10773,616,2003,5,2.23606797749979,"cylind, piston",16.0,4.0,-0.5995693976988973
10803,854,2003,7,2.6457513110645907,"cylind, piston",0.0,0.0,-2.454593726972976
10807,868,2003,2,1.4142135623730951,"cylind, piston",0.0,0.0,-5.633954112629716
10809,875,2003,12,3.4641016151377544,"cylind, piston",1.0,1.0,-1.9258014122793312
10826,1022,2004,4,2.0,"cylind, piston",1.0,1.0,0.897572629793235
10827,1029,2004,9,3.0,"cylind, piston",5.0,2.23606797749979,-2.2465161142948715
10838,1127,2004,4,2.0,"cylind, piston",4.0,2.0,-0.1743463935575793
10840,1127,2004,10,3.1622776601683795,"cylind, piston",0.0,0.0,-1.3474325231462077
10851,1246,2005,4,2.0,"cylind, piston",2.0,1.4142135623730951,-3.3423634552016526
10852,1267,2005,7,2.6457513110645907,"cylind, piston",0.0,0.0,-3.3291834718357336
10855,1288,2005,28,5.291502622129181,"cylind, piston",23.0,4.795831523312719,-0.5610465177532936
10857,1295,2005,11,3.3166247903554,"cylind, piston",0.0,0.0,1.9698045733263465
10863,1358,2005,21,4.58257569495584,"cylind, piston",5.0,2.23606797749979,1.5259862059760192
10867,1400,2005,18,4.242640687119285,"cylind, piston",0.0,0.0,4.411002155178551
10868,1400,2005,32,5.656854249492381,"cylind, piston",0.0,0.0,0.08401156985005584
10876,1477,2005,18,4.242640687119285,"cylind, piston",2.0,1.4142135623730951,-3.147883167062077
10879,1512,2005,24,4.898979485566356,"cylind, piston",2.0,1.4142135623730951,0.5717370023799532
10880,1526,2005,22,4.69041575982343,"cylind, piston",0.0,0.0,3.8849460733425296
10893,1701,2006,42,6.48074069840786,"cylind, piston",3.0,1.7320508075688772,-1.796154225755539
10899,1743,2006,22,4.69041575982343,"cylind, piston",1.0,1.0,3.080203327132226
10900,1778,2006,13,3.605551275463989,"cylind, piston",0.0,0.0,-1.67037541351364
10904,1820,2006,27,5.196152422706632,"cylind, piston",2.0,1.4142135623730951,1.3035821266791425
10906,1834,2006,6,2.449489742783178,"cylind, piston",1.0,1.0,-3.144951508827862
10908,1862,2006,7,2.6457513110645907,"cylind, piston",0.0,0.0,0.7319396435238904
10920,1904,2006,9,3.0,"cylind, piston",5.0,2.23606797749979,3.3468720981479345
10921,1932,2006,17,4.123105625617661,"cylind, piston",0.0,0.0,0.15096801174553456
10923,1953,2006,9,3.0,"cylind, piston",13.0,3.605551275463989,-2.403652336270511
10931,2072,2007,14,3.7416573867739413,"cylind, piston",2.0,1.4142135623730951,0.3102147298426132
10940,2191,2007,32,5.656854249492381,"cylind, piston",0.0,0.0,1.4803366728175935
10948,2310,2007,20,4.47213595499958,"cylind, piston",5.0,2.23606797749979,2.1354682112403314
10951,2324,2007,44,6.6332495807108,"cylind, piston",26.0,5.0990195135927845,1.0319931880128534
10954,2380,2008,19,4.358898943540674,"cylind, piston",0.0,0.0,2.06834132174233
10973,2555,2008,7,2.6457513110645907,"cylind, piston",1.0,1.0,-0.9162334236503501
10975,2562,2008,12,3.4641016151377544,"cylind, piston",0.0,0.0,4.0484461308527475
10976,2590,2008,20,4.47213595499958,"cylind, piston",4.0,2.0,2.1352195331446144
10977,2590,2008,24,4.898979485566356,"cylind, piston",0.0,0.0,3.542546967403681
10985,2674,2008,16,4.0,"cylind, piston",3.0,1.7320508075688772,-1.3680485280555348
10989,2765,2009,18,4.242640687119285,"cylind, piston",0.0,0.0,0.7724788179991986
10990,2779,2009,19,4.358898943540674,"cylind, piston",1.0,1.0,1.195162689458987
10991,2786,2009,19,4.358898943540674,"cylind, piston",0.0,0.0,0.8944436481652945
10993,2800,2009,26,5.0990195135927845,"cylind, piston",1.0,1.0,-2.4736558750935593
10995,2821,2009,9,3.0,"cylind, piston",0.0,0.0,-3.0579418545484764
10999,2877,2009,21,4.58257569495584,"cylind, piston",0.0,0.0,2.8381302737758936
11000,2891,2009,20,4.47213595499958,"cylind, piston",1.0,1.0,-3.6415487125808212
11001,2898,2009,2,1.4142135623730951,"cylind, piston",0.0,0.0,3.203020427821279
11004,2933,2009,10,3.1622776601683795,"cylind, piston",0.0,0.0,2.0591886143634577
11009,2996,2009,26,5.0990195135927845,"cylind, piston",0.0,0.0,3.5327178865426703
11013,3031,2009,16,4.0,"cylind, piston",0.0,0.0,2.8118147860418605
11018,3066,2009,10,3.1622776601683795,"cylind, piston",1.0,1.0,-2.531064173106902
11021,3080,2010,8,2.8284271247461903,"cylind, piston",1.0,1.0,-2.2529960093639803
11023,3108,2010,12,3.4641016151377544,"cylind, piston",4.0,2.0,2.0430849176847836
11030,3150,2010,10,3.1622776601683795,"cylind, piston",0.0,0.0,0.4395589682609544
11031,3164,2010,14,3.7416573867739413,"cylind, piston",0.0,0.0,1.2268638860536791
11034,3206,2010,5,2.23606797749979,"cylind, piston",0.0,0.0,1.3833197823900891
11035,3213,2010,11,3.3166247903554,"cylind, piston",0.0,0.0,-3.0209955585296346
13228,287,2002,30,5.477225575051661,"plate, face",3.0,1.7320508075688772,2.051810074074174
13231,301,2002,8,2.8284271247461903,"plate, face",1.0,1.0,2.477405114717211
13235,322,2002,4,2.0,"plate, face",10.0,3.1622776601683795,-1.9359169987880172
